id,type,title,alt_text,area,system,collection,color,color_source,chip_description,shot_type,setting,market,date,quality,website_ready,tags,drive_path,web_copy
8c69856d5176,photo,Before and after pool deck flake coating,Before and after composite of a cracked concrete pool deck and its finished light gray full flake coating.,pool_deck,full_flake,,,,"light gray and white chips, small to medium size",before_after,residential,,,3,False,pool deck; before and after; cracked concrete; full flake; light gray chips; wood deck; fence; pool cover; composite,Pool Decks/IMG_8248.JPG,m/8c69856d5176.jpg
b96aeb7de73e,photo,Pool deck before and after flake coating,Before and after of cracked pool deck concrete coated with a tan full flake finish around wood deck sections,pool_deck,full_flake,,,,"fine tan, beige and gray chips, small size",before_after,residential,,,3,False,pool deck; before and after; full flake; cracked concrete; tan chips; wood deck; outdoor; facebook screenshot,Pool Decks/IMG_8249.PNG,m/b96aeb7de73e.jpg
5c60381c3c8b,photo,Gray flake pool deck with covered pool,"Backyard pool deck with light gray full flake coating around a covered pool, white vinyl fence and trees. Pool deck floor coating.",pool_deck,full_flake,,,,"light gray base with gray, blue-gray and white chips, medium size",finished,residential,,,5,True,pool deck; full flake; gray chips; blue gray chips; covered pool; white fence; backyard; finished floor; saw cut joints,Pool Decks/Vintage Mica Zircon + 5_ Blue(1).JPG,m/5c60381c3c8b.jpg
a5586812bd8d,photo,Pool deck with gray blue full flake floor,Pool deck with gray and blue full flake floor coating beside a covered pool and brick house with pergola,pool_deck,full_flake,,,,"gray, blue-gray and white chips, medium size",finished,residential,,,4,True,pool deck; full flake; gray chips; blue chips; covered pool; pergola; brick house; patio; finished floor,Pool Decks/Vintage Mica Zircon + 5_ Blue(2).JPG,m/a5586812bd8d.jpg
b3fea2a77f89,photo,Pool deck with blue gray full flake floor,"Backyard pool deck coated in blue and gray full flake with a white fence and pool in the background, full flake pool deck coating",pool_deck,full_flake,,,,"blue and gray chips with white and black accents, medium size",finished,residential,,,4,True,pool deck; full flake; blue chips; gray chips; outdoor; swimming pool; white fence; finished floor; residential,Pool Decks/Vintage Mica Zircon + 5_ Blue(3).JPG,m/b3fea2a77f89.jpg
e1b1b9e9f9ac,photo,Pool deck with blue-gray full flake coating,"Backyard pool deck with blue-gray full flake coating around an empty pool, pergola and white fence, full flake pool deck coating",pool_deck,full_flake,,,,"fine light gray and blue-gray chips, small size",finished,residential,,,4,True,pool deck; full flake; blue gray chips; pergola; white fence; backyard; finished; outdoor; saw cut joints,Pool Decks/Vintage Mica Zircon + 5_ Blue.JPG,m/e1b1b9e9f9ac.jpg
01b1aca3aab4,photo,Interior room with tan solid color chip floor,Finished tan solid color chip floor in a room with paneled walls and a sliding glass door to the patio,interior_room,solid_color_chip,,,,"uniform tan chips, small size, speckled look",finished,residential,,,4,True,solid color chip; tan floor; interior room; sliding glass door; finished floor; residential; tan chips; patio door,Solid Color Chip/IMG_0592.JPG,m/01b1aca3aab4.jpg
832158d40b27,photo,Living room with beige solid color chip floor,Living room with beige solid color chip floor and stairs with dark carpet,interior_room,solid_color_chip,,,,"fine tan and cream chips in a beige base, small size",finished,residential,,,4,True,solid color chip; interior floor; living room; beige floor; tan chips; fine flake; stairs; finished floor,Solid Color Chip/IMG_0593.JPG,m/832158d40b27.jpg
87933a789f92,photo,Living room with tan solid color chip floor,Living room with tan solid color chip floor beside a brick fireplace with wood panel wall,interior_room,solid_color_chip,,,,"uniform small tan chips, essentially one color",finished,residential,,,4,True,solid color chip; tan chips; living room; basement family room; brick fireplace; fireplace screen; wood panel wall; finished floor,Solid Color Chip/IMG_0594.JPG,m/87933a789f92.jpg
a0426667bf39,photo,Basement with tan solid color chip floor,Basement family room with brick fireplace and tan solid color chip floor coating by a sliding glass door,basement,solid_color_chip,,,,"uniform tan beige chips, fine size",finished,residential,,,4,True,basement; solid color chip; tan floor; beige chips; brick fireplace; sliding glass door; finished floor; residential; family room,Solid Color Chip/IMG_0595.JPG,m/a0426667bf39.jpg
6d4384aec9fd,photo,Basement hallway with tan solid color chip floor,Basement hallway and carpeted stairs with a tan solid color chip floor coating on the concrete,basement,solid_color_chip,,,,"small tan and beige chips, dense and fairly uniform",finished,residential,,,3,False,basement; solid color chip; tan chips; beige floor; hallway; stairs; residential; finished floor,Solid Color Chip/IMG_0596.JPG,m/6d4384aec9fd.jpg
cc4c54a95716,photo,Gray solid color chip floor on covered walkway,Covered walkway with a gray solid color chip floor coating beside a brick wall and GatorGuard trailer,patio_or_porch,solid_color_chip,,,,"medium gray chips of one color, fine speckled texture",finished,,,,3,False,solid color chip; gray floor; covered walkway; brick wall; finished floor; speckled gray; gatorguard trailer,Solid Color Chip/IMG_0627.JPG,m/cc4c54a95716.jpg
db11670f77f0,photo,Brown solid color chip floor at commercial entry,"Glossy brown solid color chip coating on a covered commercial entry floor, person standing outside.",patio_or_porch,solid_color_chip,,,,"single tone brown chips, fine texture, glossy wet look",finished,commercial,,,3,False,solid color chip; brown floor; commercial entry; covered patio; glossy coating; stone column; finished floor,Solid Color Chip/IMG_0628.JPG,m/db11670f77f0.jpg
3448f8e5ebc3,photo,Basement hallway with gray solid color chip floor,"Basement hallway with a gray solid color chip floor, blue walls, black cabinets and an open doorway to an unfinished room",basement,solid_color_chip,,,,"gray chips of essentially one color, small size, glossy clear coat",finished,residential,,,3,False,basement; hallway; solid color chip; gray floor; glossy finish; cabinets; doorway; residential,Solid Color Chip/IMG_1669.JPG,m/3448f8e5ebc3.jpg
064ce9a2c6ce,photo,Close up of gray solid color chip floor,Close up of a gray solid color chip floor coating along a dark baseboard,not_visible,solid_color_chip,,,,"fine light gray chips in a single color blend, small size",close_up,,,,2,False,solid color chip; gray chips; close up; floor coating; baseboard; garage floor; fine flake; texture,Solid Color Chip/IMG_1670.JPG,m/064ce9a2c6ce.jpg
90e5036302ee,photo,Basement furnace room with gray chip floor,Gray single color chip floor in a basement utility room with furnace and ductwork,basement,solid_color_chip,,,,"small gray and white chips in a gray base, one dominant gray tone",finished,residential,,,3,False,basement; utility room; furnace; gray chips; solid color chip; finished floor; ductwork; dark room,Solid Color Chip/IMG_1671.JPG,m/90e5036302ee.jpg
8edc5e003854,photo,Utility room with blue-gray solid color chip floor,Small utility room with blue walls and a blue-gray solid color chip floor with a floor drain,interior_room,solid_color_chip,,,,"blue-gray floor with fine gray and white chips, single-tone look",finished,residential,,,4,True,solid color chip; utility room; laundry room; blue gray floor; floor drain; finished floor; interior; fine chips,Solid Color Chip/IMG_1672.JPG,m/8edc5e003854.jpg
1b930b7752b4,photo,Blue hallway with light gray solid color chip floor,Narrow hallway with blue walls and a light gray solid color chip floor coating around a floor drain,interior_room,solid_color_chip,,,,"light gray base with mostly light gray and white chips, small to medium size",finished,residential,,,4,True,solid color chip; hallway; light gray floor; gray chips; floor drain; blue walls; interior floor; finished floor,Solid Color Chip/IMG_1673.JPG,m/1b930b7752b4.jpg
42515f1c38a5,photo,Basement with tan solid color chip floor,"Basement with tan solid color chip floor coating, blue walls and wood stairs",basement,solid_color_chip,,,,"small tan and cream chips, uniform single-tone blend",finished,residential,,,3,False,basement; solid color chip; tan chips; stairs; unfinished walls; residential; floor coating; cream chips,Solid Color Chip/IMG_1852.JPG,m/42515f1c38a5.jpg
5479e08a81f0,photo,Basement with tan solid color chip floor,Basement corner with a tan solid color chip coated floor next to wood stairs and blue walls,basement,solid_color_chip,,,,"uniform tan or beige fine chips, single color look",finished,residential,,,3,False,basement; solid color chip; tan floor; beige chips; wood stairs; blue walls; coated concrete; finished floor; interior floor,Solid Color Chip/IMG_1853.JPG,m/5479e08a81f0.jpg
4f2da7a77c90,photo,Interior room with tan solid color chip floor,Room with dark walls and a tan solid color chip floor coating with fine speckle,interior_room,solid_color_chip,,,,"uniform tan and greige chips, very fine size, single color blend",finished,residential,,,3,False,solid color chip; tan chips; fine chips; interior room; dark walls; speckled floor; concrete coating; unfinished walls,Solid Color Chip/IMG_1854.JPG,m/4f2da7a77c90.jpg
a1e94829a23a,photo,Basement room with tan solid color chip floor,"Finished basement room with light tan solid color chip floor coating, gray walls and white trim",basement,solid_color_chip,,,,"light tan and beige chips, single color look, small size",finished,residential,,,4,True,basement; solid color chip; tan chips; beige floor; finished floor; gray walls; white baseboards; residential,Solid Color Chip/IMG_1941.JPG,m/a1e94829a23a.jpg
68c0a67c8e8f,photo,Basement hallway with tan solid color chip floor,"Finished basement hallway with a fine tan speckled solid color chip floor, seen through open French doors",basement,solid_color_chip,,,,"fine tan and cream chips, very small, subtle speckle",finished,residential,,,4,True,basement; solid color chip; tan chips; fine flake; french doors; hallway; finished floor; residential; interior,Solid Color Chip/IMG_1942.JPG,m/68c0a67c8e8f.jpg
17f47b1fe04e,photo,Basement with tan solid color chip floor,"Basement hallway with a tan single-color chip floor and white wainscoting, solid color chip floor coating",basement,solid_color_chip,,,,"tan or beige chips, small size, single tone",finished,residential,,,3,False,basement; solid color chip; tan chips; beige floor; wainscoting; doorway; residential; finished floor,Solid Color Chip/IMG_1943.JPG,m/17f47b1fe04e.jpg
5eeacff2df03,photo,Basement family room with tan solid color chip floor,"Finished basement with beige solid color chip floor coating, white wainscoting and support columns",basement,solid_color_chip,,,,"fine light tan and cream chips, very small chip size, overall beige look",finished,residential,,,4,True,basement; solid color chip; tan floor; fine chips; wainscoting; white columns; residential; finished floor; beige,Solid Color Chip/IMG_1944.JPG,m/5eeacff2df03.jpg
f286f2a13c33,photo,Unfinished garage with light gray chip floor,Glossy light gray solid color chip floor in a garage with exposed stud walls and white garage door,garage,solid_color_chip,,,,"light gray floor with fine light gray and white chips, glossy finish",finished,residential,,,4,True,garage; solid color chip; gray floor; light gray chips; glossy finish; unfinished walls; stud walls; garage door; new construction; finished floor,Solid Color Chip/IMG_2008.JPG,m/f286f2a13c33.jpg
06ab214e0387,photo,Glossy gray coated floor in unfinished garage,"Glossy light gray coated floor in a garage with exposed wall framing, solid color chip floor coating",garage,solid_color_chip,,,,"uniform light gray surface, chips too fine to see at this distance",finished,residential,,,4,True,garage; gray floor; glossy; solid color chip; unfinished walls; exposed framing; new construction; reflective floor,Solid Color Chip/IMG_2009.JPG,m/06ab214e0387.jpg
626de9a1600e,photo,Garage with light gray solid color chip floor,"Garage with a light gray solid color chip floor, tools and shelves on the back wall",garage,solid_color_chip,,,,"solid light gray coating with a fine speckled texture, chips not clearly visible",finished,residential,,,3,False,garage; solid color chip; gray floor; speckled gray; workshop; tool wall; finished floor,Solid Color Chip/IMG_2291.JPG,m/626de9a1600e.jpg
5a78f66bd956,photo,Garage with gray solid color chip floor,"Garage with gray solid color chip floor, unfinished stud walls, tools hanging, person near open door",garage,solid_color_chip,,,,"fine gray and charcoal chips in a gray base, speckled texture, small chip size",finished,residential,,,3,False,garage; solid color chip; gray floor; speckled; stud walls; tools; finished floor; gray chips,Solid Color Chip/IMG_2292.JPG,m/5a78f66bd956.jpg
01da89871766,photo,Utility room with tan solid color chip floor,Small utility room with water heater and a tan solid color chip coated concrete floor,basement,solid_color_chip,,,,"small tan and beige chips, fairly uniform single tone",finished,residential,,,3,False,solid color chip; tan chips; utility room; water heater; basement; coated floor; finished; residential,Solid Color Chip/IMG_2328.JPG,m/01da89871766.jpg
c6cda700fc6e,photo,Basement utility room with tan chip floor,Basement utility room with water heater and furnace on a tan single color chip floor coating,basement,solid_color_chip,,,,"small light tan and beige chips, fairly uniform single-tone look",finished,residential,,,3,False,basement; utility room; solid color chip; tan chips; water heater; furnace; floor drain; finished floor,Solid Color Chip/IMG_2329.JPG,m/c6cda700fc6e.jpg
4b1d4592ec13,photo,Basement utility room with beige solid color chip floor,Basement utility area with water heater and furnace on a beige solid color chip floor coating,basement,solid_color_chip,,,,"light beige and cream chips, small and uniform",finished,residential,,,3,False,basement; solid color chip; beige chips; utility room; water heater; furnace; finished floor; floor drain,Solid Color Chip/IMG_2330.JPG,m/4b1d4592ec13.jpg
